time;cpu0;avg_rtt;avg_rtt_a1;avg_rtt_a2;avg_upstream;avg_loss;avg_loss_a1;avg_loss_a2;#robots;#r_act1;#r_act2
1639660538.891;1311605.17;122.53;26.16;218.91;2.01;0.15;0.29635;0.0;20;10;10
1639660553.891;1311605.17;122.87;26.91;218.84;1.98;0.15;0.29651;0.0;20;10;10
1639660568.892;1311605.17;122.38;26.02;218.73;2.05;0.15;0.29662;0.0;20;10;10
1639660583.892;1311605.17;123.02;27.42;218.61;2.22;0.15;0.29657;0.0;20;10;10
1639660598.892;1311605.17;122.71;26.55;218.87;2.13;0.15;0.29648;0.0;20;10;10
1639660613.894;1311605.17;122.7;26.4;219.01;2.21;0.15;0.29662;0.0;20;10;10
1639660628.894;1311605.17;122.82;26.83;218.8;2.16;0.15;0.29657;0.0;20;10;10
1639660643.895;1311605.17;122.57;26.48;218.66;2.23;0.15;0.29631;0.0;20;10;10
1639660658.896;1311605.17;122.78;26.78;218.78;2.13;0.15;0.29614;0.0;20;10;10
1639660673.897;1311605.17;122.5;26.37;218.62;2.11;0.15;0.29623;0.0;20;10;10
1639660688.897;1311605.17;123.13;27.34;218.92;5.52;0.17;0.2964;0.0;20;10;10
1639660703.898;1311605.17;122.87;27.33;218.41;2.1;0.15;0.29652;0.0;20;10;10
1639660718.898;1311605.17;123.1;27.13;219.07;2.05;0.15;0.29663;0.0;20;10;10
1639660733.899;1311605.17;123.09;27.15;219.03;2.14;0.15;0.29656;0.0;20;10;10
1639660748.898;1311605.17;123.13;27.08;219.18;2.22;0.15;0.29653;0.0;20;10;10
1639660763.899;1311605.17;123.39;27.91;218.88;2.24;0.15;0.29658;0.0;20;10;10
1639660778.9;1311605.17;122.97;26.83;219.1;1.94;0.15;0.29655;0.0;20;10;10
1639660793.9;1311605.17;123.2;27.22;219.18;2.21;0.15;0.29653;0.0;20;10;10
1639660808.9;1311605.17;122.58;26.26;218.89;2.24;0.15;0.29667;0.0;20;10;10
1639660823.9;1311605.17;123.09;27.41;218.76;2.2;0.15;0.2966;0.0;20;10;10
1639660838.901;1311605.17;123.26;27.55;218.96;1.41;0.15;0.29678;0.0;20;10;10
1639660853.902;1311605.17;122.81;26.48;219.14;2.26;0.15;0.29676;0.0;20;10;10
1639660868.902;1311605.17;122.57;26.54;218.6;2.28;0.15;0.29698;0.0;20;10;10
1639660883.902;1311605.17;122.79;26.44;219.15;2.42;0.15;0.29687;0.0;20;10;10
1639660898.903;1311605.17;122.67;26.4;218.95;2.32;0.15;0.29699;0.0;20;10;10
1639660913.909;1311605.17;122.59;26.27;218.92;2.26;0.15;0.29712;0.0;20;10;10
1639660928.907;1311605.17;122.83;27.06;218.6;2.09;0.15;0.29694;0.0;20;10;10
1639660943.908;1311605.17;122.81;26.93;218.69;2.33;0.15;0.29698;0.0;20;10;10
1639660958.906;1311605.17;122.94;27.19;218.68;2.18;0.15;0.29691;0.0;20;10;10
1639660973.907;1311605.17;122.62;26.52;218.71;2.18;0.15;0.29685;0.0;20;10;10
1639660988.909;1311605.17;122.96;26.84;219.07;2.2;0.15;0.29696;0.0;20;10;10
1639661003.908;1311605.17;122.71;26.61;218.81;2.38;0.15;0.29714;0.0;20;10;10
1639661018.908;1311605.17;122.86;26.87;218.84;2.06;0.15;0.29717;0.0;20;10;10
1639661033.909;1311605.17;122.44;26.38;218.5;2.42;0.15;0.29725;0.0;20;10;10
1639661048.909;1311605.17;122.65;26.49;218.81;2.11;0.15;0.29726;0.0;20;10;10
1639661063.908;1311605.17;122.93;26.73;219.14;2.32;0.15;0.29744;0.0;20;10;10
1639661078.909;1311605.17;122.72;27.0;218.45;2.22;0.15;0.29722;0.0;20;10;10
1639661093.91;1311605.17;123.51;27.96;219.06;2.28;0.15;0.29709;0.0;20;10;10
1639661108.91;1311605.17;122.5;26.2;218.81;1.97;0.15;0.29719;0.0;20;10;10
1639661123.916;1311605.17;123.0;26.82;219.17;2.05;0.15;0.29712;0.0;20;10;10
1639661138.912;1311605.17;122.92;26.86;218.98;2.15;0.15;0.29704;0.0;20;10;10
1639661153.913;1311605.17;122.59;26.09;219.1;2.28;0.15;0.29692;0.0;20;10;10
1639661168.912;1311605.17;122.48;26.16;218.79;2.35;0.15;0.29695;0.0;20;10;10
1639661183.913;1311605.17;122.77;26.78;218.77;2.27;0.15;0.29722;0.0;20;10;10
1639661198.914;1311605.17;122.52;26.13;218.9;2.36;0.15;0.29724;0.0;20;10;10
1639661213.914;1311605.17;122.54;26.12;218.96;2.19;0.15;0.29733;0.0;20;10;10
1639661228.915;1311605.17;122.47;26.83;218.12;2.14;0.15;0.29736;0.0;20;10;10
1639661243.915;1311605.17;122.66;26.71;218.62;2.21;0.15;0.2973;0.0;20;10;10
1639661258.915;1311605.17;122.7;26.58;218.82;2.35;0.15;0.29739;0.0;20;10;10
1639661273.915;1311605.17;122.5;26.32;218.69;2.27;0.15;0.2974;0.0;20;10;10
1639661288.915;1311605.17;122.94;27.1;218.77;2.25;0.15;0.29768;0.0;20;10;10
1639661303.916;1311605.17;123.04;27.91;218.17;2.55;0.15;0.29788;0.0;20;10;10
1639661318.916;1311605.17;123.09;27.53;218.64;2.29;0.15;0.298;0.0;20;10;10
1639661333.917;1311605.17;122.71;26.6;218.82;2.26;0.15;0.29811;0.0;20;10;10
1639661348.918;1311605.18;123.08;27.1;219.07;2.33;0.15;0.29838;0.0;20;10;10
1639661363.917;1311605.18;123.09;27.22;218.95;2.03;0.15;0.29856;0.0;20;10;10
1639661378.918;1311605.18;122.96;27.07;218.85;2.17;0.15;0.2988;0.0;20;10;10
1639661393.918;1311605.18;122.73;26.62;218.84;2.46;0.15;0.29879;0.0;20;10;10
1639661408.917;1311605.18;123.22;27.29;219.14;2.22;0.15;0.29884;0.0;20;10;10
1639661423.918;1311605.18;123.03;27.04;219.02;2.3;0.15;0.29888;0.0;20;10;10
1639661438.917;1311605.18;123.07;27.07;219.06;2.31;0.15;0.29917;0.0;20;10;10
1639661453.918;1311605.18;122.99;26.78;219.2;2.41;0.15;0.29922;0.0;20;10;10
1639661468.918;1311605.18;123.14;27.31;218.97;2.14;0.15;0.29921;0.0;20;10;10
1639661483.918;1311605.18;123.01;27.1;218.93;2.01;0.15;0.29914;0.0;20;10;10
1639661498.92;1311605.18;122.41;26.41;218.41;2.25;0.15;0.29921;0.0;20;10;10
1639661513.919;1311605.18;122.72;26.29;219.15;2.36;0.15;0.29915;0.0;20;10;10
1639661528.92;1311605.18;123.06;27.02;219.11;2.23;0.15;0.29919;0.0;20;10;10
1639661543.921;1311605.18;122.6;25.97;219.24;2.11;0.15;0.29901;0.0;20;10;10
1639661558.922;1311605.18;122.51;26.28;218.73;1.69;0.15;0.29905;0.0;20;10;10
1639661573.922;1311605.18;123.28;27.67;218.89;2.03;0.15;0.29909;0.0;20;10;10
1639661588.922;1311605.18;122.71;26.19;219.24;2.39;0.15;0.29907;0.0;20;10;10
1639661603.923;1311605.18;123.2;27.18;219.22;2.25;0.15;0.29918;0.0;20;10;10
1639661618.924;1311605.18;123.0;27.07;218.92;1.68;0.15;0.2993;0.0;20;10;10
1639661633.924;1311605.18;122.74;27.04;218.43;2.2;0.15;0.29944;0.0;20;10;10
1639661648.925;1311605.18;122.47;26.51;218.42;2.13;0.15;0.29951;0.0;20;10;10
1639661663.925;1311605.18;122.83;26.84;218.82;2.13;0.15;0.2996;0.0;20;10;10
1639661678.926;1311605.18;122.81;26.75;218.88;2.25;0.15;0.29986;0.0;20;10;10
1639661693.926;1311605.18;122.78;26.59;218.96;2.03;0.15;0.2999;0.0;20;10;10
1639661708.927;1311605.18;123.0;26.92;219.07;1.7;0.15;0.29991;0.0;20;10;10
1639661723.927;1311605.18;123.34;27.53;219.16;2.1;0.15;0.29997;0.0;20;10;10
1639661738.929;1311605.18;122.69;26.71;218.68;1.99;0.15;0.2998;0.0;20;10;10
1639661753.929;1311605.18;123.06;27.09;219.03;2.29;0.15;0.29982;0.0;20;10;10
1639661768.93;1311605.18;122.84;26.84;218.85;1.92;0.15;0.29971;0.0;20;10;10
1639661783.93;1311605.18;122.97;27.28;218.67;2.14;0.15;0.29977;0.0;20;10;10
1639661798.929;1311605.18;122.8;26.56;219.05;1.94;0.15;0.29989;0.0;20;10;10
1639661813.93;1311605.18;122.97;26.85;219.09;2.08;0.15;0.29992;0.0;20;10;10
1639661828.933;1311605.18;122.71;26.31;219.11;2.21;0.15;0.30011;0.0;20;10;10
1639661843.934;1311605.18;122.53;26.28;218.78;2.06;0.15;0.30002;0.0;20;10;10
1639661858.932;1311605.18;122.47;25.95;218.98;1.92;0.15;0.29985;0.0;20;10;10
1639661873.932;1311605.18;122.74;26.45;219.03;2.08;0.15;0.29995;0.0;20;10;10
1639661888.932;1311605.18;122.72;26.18;219.25;2.01;0.15;0.29991;0.0;20;10;10
1639661903.933;1311605.18;122.96;26.99;218.94;2.21;0.15;0.29988;0.0;20;10;10
1639661918.933;1311605.18;122.76;26.96;218.56;2.18;0.15;0.29992;0.0;20;10;10
1639661933.934;1311605.18;123.07;26.82;219.31;2.23;0.15;0.3001;0.0;20;10;10
1639661948.934;1311605.18;122.83;26.36;219.3;2.26;0.15;0.30023;0.0;20;10;10
1639661963.934;1311605.18;123.21;27.38;219.05;2.09;0.15;0.30006;0.0;20;10;10
1639661978.934;1311605.18;122.76;26.66;218.86;2.18;0.15;0.29992;0.0;20;10;10
1639661993.935;1311605.18;122.98;26.8;219.15;2.15;0.15;0.30004;0.0;20;10;10
1639662008.936;1311605.18;123.42;27.99;218.84;2.33;0.15;0.30021;0.0;20;10;10
1639662023.936;1311605.18;122.97;26.96;218.98;2.34;0.15;0.30042;0.0;20;10;10
1639662038.936;1311605.18;122.92;27.09;218.75;2.31;0.15;0.30047;0.0;20;10;10
1639662053.937;1311605.18;123.11;27.11;219.11;2.04;0.15;0.30043;0.0;20;10;10
1639662068.938;1311605.18;123.53;28.17;218.89;2.34;0.15;0.30041;0.0;20;10;10
1639662083.938;1311605.19;123.57;27.72;219.41;2.48;0.15;0.30054;0.0;20;10;10
1639662098.939;1311605.19;123.07;27.06;219.08;1.52;0.15;0.30073;0.0;20;10;10
1639662113.939;1311605.19;123.08;26.9;219.25;1.99;0.15;0.3006;0.0;20;10;10
1639662128.94;1311605.19;123.2;27.34;219.06;2.24;0.15;0.30058;0.0;20;10;10
1639662143.94;1311605.19;123.19;27.22;219.15;2.22;0.15;0.30053;0.0;20;10;10
1639662158.94;1311605.19;122.8;26.6;219.0;2.16;0.15;0.3007;0.0;20;10;10
1639662173.941;1311605.19;122.97;26.9;219.05;1.83;0.15;0.30072;0.0;20;10;10
1639662188.942;1311605.19;122.94;26.83;219.04;2.24;0.15;0.30073;0.0;20;10;10
1639662203.942;1311605.19;123.08;27.01;219.15;1.96;0.15;0.30068;0.0;20;10;10
1639662218.943;1311605.19;123.38;27.41;219.35;2.19;0.15;0.30066;0.0;20;10;10
1639662233.943;1311605.19;123.05;27.51;218.58;2.19;0.15;0.30063;0.0;20;10;10
1639662248.944;1311605.19;122.8;26.72;218.87;2.25;0.15;0.30074;0.0;20;10;10
1639662263.944;1311605.19;123.25;27.06;219.45;2.12;0.15;0.30073;0.0;20;10;10
1639662278.944;1311605.19;123.0;27.1;218.9;2.09;0.15;0.30047;0.0;20;10;10
1639662293.945;1311605.19;122.97;27.16;218.77;2.03;0.15;0.30038;0.0;20;10;10
1639662308.945;1311605.19;122.78;26.94;218.63;2.13;0.15;0.3004;0.0;20;10;10
1639662323.945;1311605.19;122.45;26.57;218.33;2.05;0.15;0.3004;0.0;20;10;10
1639662338.946;1311605.19;123.19;27.44;218.94;2.15;0.15;0.30026;0.0;20;10;10
1639662353.946;1311605.19;122.68;26.94;218.42;2.2;0.15;0.30025;0.0;20;10;10
1639662368.946;1311605.19;122.46;26.45;218.47;2.25;0.15;0.30046;0.0;20;10;10
1639662383.947;1311605.19;122.34;26.93;217.76;2.35;0.15;0.30035;0.0;20;10;10
1639662398.946;1311605.19;122.95;27.53;218.38;2.33;0.15;0.30042;0.0;20;10;10
1639662413.947;1311605.19;122.6;26.79;218.41;1.9;0.15;0.30069;0.0;20;10;10
1639662428.947;1311605.19;122.58;26.87;218.28;2.18;0.15;0.30088;0.0;20;10;10
1639662443.947;1311605.19;122.78;27.17;218.39;2.32;0.15;0.30077;0.0;20;10;10
1639662458.947;1311605.19;122.39;26.38;218.41;2.11;0.15;0.30105;0.0;20;10;10
1639662473.949;1311605.19;123.05;27.55;218.55;2.36;0.15;0.3013;0.0;20;10;10
1639662488.948;1311605.19;122.47;26.89;218.05;1.99;0.15;0.30145;0.0;20;10;10
1639662503.95;1311605.19;122.72;26.66;218.77;2.19;0.15;0.30158;0.0;20;10;10
1639662518.949;1311605.19;122.38;26.62;218.13;2.18;0.15;0.30164;0.0;20;10;10
1639662533.949;1311605.19;122.74;26.65;218.83;2.25;0.15;0.30176;0.0;20;10;10
1639662548.949;1311605.19;123.01;27.09;218.93;1.72;0.15;0.30191;0.0;20;10;10
1639662563.95;1311605.19;122.61;26.4;218.82;2.29;0.15;0.30221;0.0;20;10;10
1639662578.949;1311605.19;122.4;26.24;218.57;2.32;0.15;0.30233;0.0;20;10;10
1639662593.95;1311605.19;122.67;26.36;218.98;2.44;0.15;0.30234;0.0;20;10;10
1639662608.949;1311605.19;122.59;26.18;219.01;2.63;0.15;0.30241;0.0;20;10;10
1639662623.95;1311605.19;122.75;26.84;218.66;2.14;0.15;0.30254;0.0;20;10;10
1639662638.949;1311605.19;123.3;27.75;218.86;1.82;0.15;0.30244;0.0;20;10;10
1639662653.95;1311605.19;123.36;27.52;219.2;2.36;0.15;0.30249;0.0;20;10;10
1639662668.95;1311605.19;123.0;27.32;218.69;2.22;0.15;0.30264;0.0;20;10;10
1639662683.95;1311605.19;122.89;26.71;219.07;2.28;0.15;0.3027;0.0;20;10;10
1639662698.95;1311605.19;122.78;26.46;219.09;2.29;0.15;0.3026;0.0;20;10;10
1639662713.951;1311605.19;123.11;27.17;219.04;2.25;0.15;0.30257;0.0;20;10;10
1639662728.951;1311605.19;123.0;27.76;218.24;1.94;0.15;0.30277;0.0;20;10;10
1639662743.952;1311605.19;123.0;27.44;218.56;2.09;0.15;0.30292;0.0;20;10;10
1639662758.952;1311605.19;122.95;27.12;218.78;2.14;0.15;0.3029;0.0;20;10;10
1639662773.954;1311605.19;122.77;27.22;218.31;2.33;0.15;0.30298;0.0;20;10;10
1639662788.952;1311605.19;122.97;27.16;218.77;2.01;0.15;0.30301;0.0;20;10;10
1639662803.953;1311605.19;123.0;27.02;218.98;2.22;0.15;0.30304;0.0;20;10;10
1639662818.953;1311605.19;122.6;26.25;218.96;2.21;0.15;0.30317;0.0;20;10;10
1639662833.954;1311605.19;122.82;26.96;218.68;2.31;0.15;0.30304;0.0;20;10;10
1639662848.953;1311605.19;122.48;26.36;218.61;2.37;0.15;0.30288;0.0;20;10;10
1639662863.955;1311605.19;122.34;26.15;218.54;2.32;0.15;0.30307;0.0;20;10;10
1639662878.956;1311605.19;122.3;25.91;218.7;2.2;0.15;0.30299;0.0;20;10;10
1639662893.954;1311605.19;122.56;26.35;218.76;2.32;0.15;0.30289;0.0;20;10;10
1639662908.956;1311605.19;122.9;27.07;218.73;2.2;0.15;0.30301;0.0;20;10;10
1639662923.956;1311605.19;123.28;27.55;219.02;2.35;0.15;0.30293;0.0;20;10;10
1639662938.957;1311605.19;123.24;27.74;218.73;2.4;0.15;0.30289;0.0;20;10;10
1639662953.958;1311605.19;122.76;26.55;218.98;2.52;0.15;0.30284;0.0;20;10;10
1639662968.958;1311605.19;122.63;26.84;218.43;2.31;0.15;0.3031;0.0;20;10;10
1639662983.96;1311605.19;122.21;25.86;218.55;2.29;0.15;0.30304;0.0;20;10;10
1639662998.958;1311605.19;122.4;26.18;218.61;2.39;0.15;0.30299;0.0;20;10;10
1639663013.959;1311605.19;122.88;26.74;219.03;2.09;0.15;0.30292;0.0;20;10;10
